% []
@RELATION base

@ATTRIBUTE tot_changes NUMERIC
@ATTRIBUTE sum_insert NUMERIC
@ATTRIBUTE sum_delets NUMERIC
@ATTRIBUTE count_insert NUMERIC
@ATTRIBUTE count_delets NUMERIC
@ATTRIBUTE avg_insert NUMERIC
@ATTRIBUTE avg_delets NUMERIC
@ATTRIBUTE avg_insert_nonzero NUMERIC
@ATTRIBUTE avg_delets_nonzero NUMERIC
@ATTRIBUTE tot_bugs NUMERIC
@ATTRIBUTE tot_developers NUMERIC
@ATTRIBUTE change_set NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE age2 NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
10,327,62,10,10,32.7,6.2,32.7,6.2,0,5,103,650565917.375,-304080991.39,valid
5,1292,118,5,5,258.4,23.6,258.4,23.6,0,2,46,2883120468.8,-578922703.96,valid
3,411,86,3,3,137.0,28.6666666667,137.0,28.6666666667,0,3,77,797508695.104,-421326310.961,valid
20,2067,436,20,20,103.35,21.8,103.35,21.8,2,5,94,4005172575.48,-2140210576.48,valid
4,1263,43,4,4,315.75,10.75,315.75,10.75,0,3,20,2996686767.97,-211162851.08,valid
5,289,32,5,5,57.8,6.4,57.8,6.4,0,3,71,631014073.849,-156899747.032,valid
5,295,16,5,5,59.0,3.2,59.0,3.2,0,3,42,685219557.402,-78491353.4913,valid
6,670,107,6,6,111.666666667,17.8333333333,111.666666667,17.8333333333,1,4,77,1381570506.61,-523859393.645,valid
3,440,16,3,3,146.666666667,5.33333333333,146.666666667,5.33333333333,0,2,3,1041290593.24,-78379451.8096,valid
27,2434,658,27,27,90.1481481481,24.3703703704,90.1481481481,24.3703703704,0,4,99,4360058641.96,-3228886978.03,valid
4,697,29,4,4,174.25,7.25,174.25,7.25,0,3,43,1640108986.08,-141673637.56,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,523,46,2,2,261.5,23.0,261.5,23.0,1,2,77,1170533567.77,-224612681.063,valid
5,755,106,5,5,151.0,21.2,151.0,21.2,1,3,77,1592598755.8,-518722545.485,valid
2,267,46,2,2,133.5,23.0,133.5,23.0,1,2,77,542323223.636,-225232026.29,valid
4,576,126,4,4,144.0,31.5,144.0,31.5,1,2,77,1104266120.02,-617324715.643,valid
17,921,134,17,17,54.1764705882,7.88235294118,54.1764705882,7.88235294118,0,4,82,1932935975.63,-658025332.427,valid
1,351,2,1,1,351.0,2.0,351.0,2.0,0,1,1,856909204.825,-9458798.31572,valid
8,418,70,8,8,52.25,8.75,52.25,8.75,0,3,52,854319037.806,-343270659.458,valid
12,2506,815,12,12,208.833333333,67.9166666667,208.833333333,67.9166666667,0,3,47,4151266555.2,-3999257002.56,valid
6,694,81,6,6,115.666666667,13.5,115.666666667,13.5,1,4,77,1504264425.78,-396094129.776,valid
2,351,46,2,2,175.5,23.0,175.5,23.0,1,2,77,748454498.017,-225028554.164,valid
4,263,66,4,4,65.75,16.5,65.75,16.5,0,3,60,483580969.398,-323747954.364,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,408,18,5,5,81.6,3.6,81.6,3.6,0,3,42,957880027.665,-88316467.6568,valid
2,16,16,2,2,8.0,8.0,8.0,8.0,0,2,41,0.0,-78587810.8992,valid
3,303,58,3,3,101.0,19.3333333333,101.0,19.3333333333,1,3,77,601217613.218,-284079900.153,valid
11,990,166,11,11,90.0,15.0909090909,90.0,15.0909090909,3,4,72,2022913538.3,-813952048.865,valid
4,653,63,4,4,163.25,15.75,163.25,15.75,0,2,46,1448927916.72,-309106790.933,valid
31,3664,1163,31,31,118.193548387,37.5161290323,118.193548387,37.5161290323,5,4,74,6139855146.84,-5706948119.92,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1197,2,1,1,1197.0,2.0,1197.0,2.0,0,1,12,2933597441.5,-8059708.04716,valid
9,367,122,9,9,40.7777777778,13.5555555556,40.7777777778,13.5555555556,0,4,80,601445334.315,-598650169.753,valid
17,1066,515,17,17,62.7058823529,30.2941176471,62.7058823529,30.2941176471,0,3,82,1352623097.61,-2527827182.28,valid
7,3865,1817,7,7,552.142857143,259.571428571,552.142857143,259.571428571,2,2,66,5027110102.74,-8917361298.45,valid
9,764,239,9,9,84.8888888889,26.5555555556,84.8888888889,26.5555555556,0,4,78,1289037082.02,-1172998421.38,valid
2,481,4,2,2,240.5,2.0,240.5,2.0,0,2,41,1171399929.55,-19360503.1123,valid
2,171,6,2,2,85.5,3.0,85.5,3.0,0,2,41,405217855.298,-29389070.5789,valid
4,483,18,4,4,120.75,4.5,120.75,4.5,1,3,24,1141504588.24,-87670393.2656,valid
3,36,30,3,3,12.0,10.0,12.0,10.0,0,3,43,14735252.1083,-147348026.283,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
14,607,376,14,14,43.3571428571,26.8571428571,43.3571428571,26.8571428571,2,3,79,567036758.483,-1845687111.01,valid
10,5736,573,10,10,573.6,57.3,573.6,57.3,0,1,3,12680622968.9,-2813057679.38,valid
10,502,88,10,10,50.2,8.8,50.2,8.8,0,3,60,1016329975.1,-431577477.98,valid
4,355,30,4,4,88.75,7.5,88.75,7.5,1,2,18,797840306.322,-146824232.285,valid
3,190,16,3,3,63.3333333333,5.33333333333,63.3333333333,5.33333333333,0,3,42,427158417.383,-78334701.5483,valid
2,2433,46,2,2,1216.5,23.0,1216.5,23.0,1,2,77,5857574400.53,-219994555.354,valid
16,1836,722,16,16,114.75,45.125,114.75,45.125,3,3,78,2734774775.88,-3543501463.03,bugged
11,2885,1328,11,11,262.272727273,120.727272727,262.272727273,120.727272727,2,3,81,3821835788.43,-6517360325.08,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
16,1607,250,16,16,100.4375,15.625,100.4375,15.625,4,4,109,3331619466.88,-1225927868.5,bugged
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,12,346266259.484,-9741817.27654,valid
3,395,82,3,3,131.666666667,27.3333333333,131.666666667,27.3333333333,0,3,77,768064069.757,-401720989.112,valid
6,686,279,6,6,114.333333333,46.5,114.333333333,46.5,0,3,30,998976387.469,-1369586308.31,valid
2,267,46,2,2,133.5,23.0,133.5,23.0,1,2,77,542322859.299,-225231654.98,valid
2,195,10,2,2,97.5,5.0,97.5,5.0,0,2,16,454312013.032,-49008395.1536,valid
3,327,22,3,3,109.0,7.33333333333,109.0,7.33333333333,0,2,40,749049900.746,-107920786.363,valid
5,1717,405,5,5,343.4,81.0,343.4,81.0,0,3,77,3219452667.01,-1984896287.23,valid
2,271,10,2,2,135.5,5.0,135.5,5.0,0,2,41,640981766.666,-48990026.9593,valid
6,529,384,6,6,88.1666666667,64.0,88.1666666667,64.0,0,2,64,355861214.293,-1885061093.66,valid
5,677,125,5,5,135.4,25.0,135.4,25.0,1,3,77,1354546615.74,-612224369.827,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,890,20,4,4,222.5,5.0,222.5,5.0,0,3,76,2136606204.04,-97807977.0047,valid
2,399,46,2,2,199.5,23.0,199.5,23.0,1,2,77,866244005.856,-224912496.554,valid
4,315,70,4,4,78.75,17.5,78.75,17.5,1,3,77,601218019.393,-342988131.095,valid
5,446,46,5,5,89.2,9.2,89.2,9.2,1,2,58,981964906.835,-225279839.872,bugged
9,1148,500,9,9,127.555555556,55.5555555556,127.555555556,55.5555555556,2,3,74,1590596906.02,-2453797427.79,valid
4,1639,66,4,4,409.75,16.5,409.75,16.5,0,3,14,3863760949.42,-324129360.013,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,323,78,4,4,80.75,19.5,80.75,19.5,0,2,69,601384340.241,-382550263.046,valid
5,1390,397,5,5,278.0,79.4,278.0,79.4,0,3,77,2436609113.01,-1946301723.65,valid
3,363,128,3,3,121.0,42.6666666667,121.0,42.6666666667,0,2,68,576851429.907,-628151344.68,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
14,906,510,14,14,64.7142857143,36.4285714286,64.7142857143,36.4285714286,0,3,56,972473196.464,-2504863748.29,valid
16,1514,373,16,16,94.625,23.3125,94.625,23.3125,0,5,42,2801198447.44,-1830690914.34,valid
4,357,86,4,4,89.25,21.5,89.25,21.5,0,1,42,665284778.774,-421883788.165,valid
4,1070,146,4,4,267.5,36.5,267.5,36.5,0,3,5,2269453613.93,-716974913.249,valid
2,247,6,2,2,123.5,3.0,123.5,3.0,0,2,9,591839565.379,-29328956.4508,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,891,104,4,4,222.75,26.0,222.75,26.0,1,3,77,1931245113.27,-508582075.427,valid
3,510,8,3,3,170.0,2.66666666667,170.0,2.66666666667,1,2,22,1232356465.5,-38539157.8359,valid
23,1630,975,23,23,70.8695652174,42.3913043478,70.8695652174,42.3913043478,1,4,90,1607907096.53,-4786194068.58,valid
4,786,53,4,4,196.5,13.25,196.5,13.25,0,1,3,1800295442.49,-260122417.133,valid
18,1895,368,18,18,105.277777778,20.4444444444,105.277777778,20.4444444444,0,3,77,3749681870.26,-1806112611.0,valid
6,247,20,6,6,41.1666666667,3.33333333333,41.1666666667,3.33333333333,0,2,44,557459648.318,-98097440.5453,valid
5,449,66,5,5,89.8,13.2,89.8,13.2,1,4,77,939861686.278,-323024767.732,valid
3,375,6,3,3,125.0,2.0,125.0,2.0,0,2,44,905987686.392,-29054702.2906,valid
45,4215,1815,45,45,93.6666666667,40.3333333333,93.6666666667,40.3333333333,6,5,91,5891810375.36,-8908066489.99,bugged
3,956,433,3,3,318.666666667,144.333333333,318.666666667,144.333333333,1,2,40,1284498002.35,-2126733481.88,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,12,12,2,2,6.0,6.0,6.0,6.0,0,2,41,0.0,-58941258.3821,valid
2,583,46,2,2,291.5,23.0,291.5,23.0,1,2,77,1317770452.57,-224467609.051,valid
3,502,98,3,3,167.333333333,32.6666666667,167.333333333,32.6666666667,0,3,77,991362338.585,-480038308.236,valid
2,400,10,2,2,200.0,5.0,200.0,5.0,0,2,41,957420613.423,-48553889.8222,valid
2,2701,7,2,2,1350.5,3.5,1350.5,3.5,0,2,13,6617276473.36,-34215441.3173,valid
8,443,70,8,8,55.375,8.75,55.375,8.75,0,4,72,915772216.385,-343259558.579,valid
4,239,24,4,4,59.75,6.0,59.75,6.0,0,2,54,527991523.825,-117751241.665,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,3291,1488,10,10,329.1,148.8,329.1,148.8,2,2,66,4425717060.21,-7302490400.03,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,12,287327321.699,-9755662.21626,valid
4,4053,121,4,4,1013.25,30.25,1013.25,30.25,1,2,77,9648920136.71,-584382277.231,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
10,529,50,10,10,52.9,5.0,52.9,5.0,1,2,72,1176203389.71,-245177940.053,valid
11,4087,159,11,11,371.545454545,14.4545454545,371.545454545,14.4545454545,0,3,58,9646340126.96,-778699244.062,valid
5,957,76,5,5,191.4,15.2,191.4,15.2,1,4,77,2161941933.33,-370910599.732,valid
20,875,164,20,20,43.75,8.2,43.75,8.2,1,5,108,1745487463.35,-804378736.072,valid
7,861,92,7,7,123.0,13.1428571429,123.0,13.1428571429,0,3,47,1887868741.47,-450741272.682,valid
1,339,2,1,1,339.0,2.0,339.0,2.0,0,1,6,827294609.224,-9318805.72293,valid
4,275,52,4,4,68.75,13.0,68.75,13.0,1,3,77,547236577.654,-254686164.72,valid
7,903,154,7,7,129.0,22.0,129.0,22.0,1,3,77,1838039121.41,-754171758.476,valid
14,776,408,14,14,55.4285714286,29.1428571429,55.4285714286,29.1428571429,0,3,72,903370175.561,-2002788147.91,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
8,1076,28,8,8,134.5,3.5,134.5,3.5,1,3,48,2573645067.78,-136902912.477,valid
5,1717,162,5,5,343.4,32.4,343.4,32.4,1,2,15,3818752003.42,-794786078.714,bugged
7,411,44,7,7,58.7142857143,6.28571428571,58.7142857143,6.28571428571,2,3,37,900945875.87,-215502091.99,valid
1,355,2,1,1,355.0,2.0,355.0,2.0,0,1,4,866592803.85,-9315373.10122,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,125,34,5,5,25.0,6.8,25.0,6.8,0,2,65,223373863.619,-166773434.788,valid
2,1978,46,2,2,989.0,23.0,989.0,23.0,1,2,77,4741028024.14,-221094684.777,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,303,6,2,2,151.5,3.0,151.5,3.0,0,2,9,729099403.381,-29017394.5578,valid
5,289,50,5,5,57.8,10.0,57.8,10.0,0,3,79,586734029.557,-245268269.238,valid
3,273,14,3,3,91.0,4.66666666667,91.0,4.66666666667,0,3,9,636068269.882,-68636248.0211,valid
14,368,135,14,14,26.2857142857,9.64285714286,26.2857142857,9.64285714286,0,3,64,572081446.762,-662813109.141,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
13,612,76,13,13,47.0769230769,5.84615384615,47.0769230769,5.84615384615,0,3,53,1316521671.53,-373261502.874,valid
3,554,281,3,3,184.666666667,93.6666666667,184.666666667,93.6666666667,0,2,41,670493068.713,-1380191863.2,valid
3,4948,76,3,3,1649.33333333,25.3333333333,1649.33333333,25.3333333333,2,3,77,11955635379.3,-361265374.359,valid
8,885,71,8,8,110.625,8.875,110.625,8.875,0,2,54,1998332034.23,-347561025.705,valid
8,814,224,8,8,101.75,28.0,101.75,28.0,2,4,72,1448370442.97,-1098962286.11,valid
2,259,46,2,2,129.5,23.0,129.5,23.0,1,2,77,522691274.659,-225250997.915,valid
2,968,46,2,2,484.0,23.0,484.0,23.0,1,2,77,2262540463.36,-223536730.309,valid
6,275,88,6,6,45.8333333333,14.6666666667,45.8333333333,14.6666666667,0,4,92,459034006.439,-431784849.042,valid
2,219,46,2,2,109.5,23.0,109.5,23.0,0,2,77,424533351.46,-225347712.59,valid
33,18517,11518,33,33,561.121212121,349.03030303,561.121212121,349.03030303,4,4,84,17176038801.6,-56543714001.8,valid
1,677,2,1,1,677.0,2.0,677.0,2.0,0,1,6,1657044098.59,-8816605.06082,valid
3,327,86,3,3,109.0,28.6666666667,109.0,28.6666666667,1,2,77,591400525.328,-421509731.021,valid
1,215,2,1,1,215.0,2.0,215.0,2.0,0,1,8,523087270.029,-9704558.47,valid
14,311,112,14,14,22.2142857143,8.0,22.2142857143,8.0,2,3,79,488492220.8,-549571070.388,valid
21,2904,418,21,21,138.285714286,19.9047619048,138.285714286,19.9047619048,2,3,39,6105081313.09,-2051653362.32,bugged
5,863,355,5,5,172.6,71.0,172.6,71.0,0,3,53,1247181791.84,-1742715692.08,valid
15,818,187,15,15,54.5333333333,12.4666666667,54.5333333333,12.4666666667,0,3,81,1549282835.56,-917766144.69,valid
2,543,46,2,2,271.5,23.0,271.5,23.0,1,2,77,1219612529.37,-224564323.726,valid
35,2794,1375,35,35,79.8285714286,39.2857142857,79.8285714286,39.2857142857,6,4,102,3483926271.23,-6749758185.07,bugged
6,653,241,6,6,108.833333333,40.1666666667,108.833333333,40.1666666667,1,3,23,1011842412.44,-1183560849.06,valid
2,199,6,2,2,99.5,3.0,99.5,3.0,0,2,41,473981987.384,-29374956.0745,valid
5,391,66,5,5,78.2,13.2,78.2,13.2,0,3,15,798131446.424,-323994239.32,valid
3,191,8,3,3,63.6666666667,2.66666666667,63.6666666667,2.66666666667,0,2,42,449408274.99,-39187723.6583,valid
6,329,34,6,6,54.8333333333,5.66666666667,54.8333333333,5.66666666667,0,3,70,724478140.686,-166851185.633,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
37,19871,6546,37,37,537.054054054,176.918918919,537.054054054,176.918918919,0,1,10,32723233932.0,-32143205255.5,valid
2,183,10,2,2,91.5,5.0,91.5,5.0,0,1,12,424851510.738,-49015985.1704,valid
9,752,143,9,9,83.5555555556,15.8888888889,83.5555555556,15.8888888889,0,3,41,1495235471.16,-701489864.214,valid
27,1175,403,27,27,43.5185185185,14.9259259259,43.5185185185,14.9259259259,1,5,62,1895158134.26,-1977711732.02,valid
6,483,25,6,6,80.5,4.16666666667,80.5,4.16666666667,1,3,46,1124502239.33,-122256112.977,valid
3,323,14,3,3,107.666666667,4.66666666667,107.666666667,4.66666666667,0,3,45,758840365.806,-68592574.4171,valid
7,491,138,7,7,70.1428571429,19.7142857143,70.1428571429,19.7142857143,1,2,71,866487154.946,-677113984.12,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,728,46,2,2,364.0,23.0,364.0,23.0,1,2,77,1673592924.17,-224117018.356,valid
2,359,6,2,2,179.5,3.0,179.5,3.0,0,2,52,866893543.246,-29267665.4765,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
14,988,351,14,14,70.5714285714,25.0714285714,70.5714285714,25.0714285714,2,4,78,1563709869.72,-1722399637.16,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,335,94,3,3,111.666666667,31.3333333333,111.666666667,31.3333333333,1,2,77,591395990.831,-460772030.1,valid
3,270,81,3,3,90.0,27.0,90.0,27.0,0,2,54,463942614.649,-397377405.267,valid
3,2303,51,3,3,767.666666667,17.0,767.666666667,17.0,1,3,77,5526291409.73,-244867502.922,valid
4,11223,104,4,4,2805.75,26.0,2805.75,26.0,1,2,77,27285449034.9,-483621534.839,valid
36,3223,1311,36,36,89.5277777778,36.4166666667,89.5277777778,36.4166666667,4,5,83,4694291663.12,-6435205369.64,valid
12,1731,414,12,12,144.25,34.5,144.25,34.5,0,5,84,3233184087.71,-2031058608.31,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
24,2387,964,24,24,99.4583333333,40.1666666667,99.4583333333,40.1666666667,3,5,108,3493319511.63,-4731124586.49,valid
29,4611,1698,29,29,159.0,58.5517241379,159.0,58.5517241379,11,5,118,7152676645.9,-8335121950.62,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
48,3957,2055,48,48,82.4375,42.8125,82.4375,42.8125,0,5,101,4669479767.82,-10087732064.9,valid
5,544,59,5,5,108.8,11.8,108.8,11.8,0,1,3,1191058528.95,-289504876.484,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
8,650,226,8,8,81.25,28.25,81.25,28.25,0,4,87,1040791869.68,-1109025624.49,valid
2,12,12,2,2,6.0,6.0,6.0,6.0,0,2,41,0.0,-58941258.3821,valid
52,8500,3334,52,52,163.461538462,64.1153846154,163.461538462,64.1153846154,11,5,108,12682787837.9,-16363920003.1,bugged
3,602,106,3,3,200.666666667,35.3333333333,200.666666667,35.3333333333,0,3,77,1217120058.72,-519084536.989,valid
15,625,246,15,15,41.6666666667,16.4,41.6666666667,16.4,0,5,82,930458346.156,-1207605898.87,valid
7,327,46,7,7,46.7142857143,6.57142857143,46.7142857143,6.57142857143,2,2,37,689823026.971,-225436117.984,valid
64,7823,2876,64,64,122.234375,44.9375,122.234375,44.9375,8,5,106,12145810992.8,-14118051839.7,bugged
7,1750,75,7,7,250.0,10.7142857143,250.0,10.7142857143,0,3,17,4113446732.27,-367410774.526,valid
22,1743,735,22,22,79.2272727273,33.4090909091,79.2272727273,33.4090909091,6,4,78,2474923342.27,-3607724796.54,valid
1,291,2,1,1,291.0,2.0,291.0,2.0,0,1,8,709728737.269,-9596929.15564,valid
8,239,72,8,8,29.875,9.0,29.875,9.0,1,4,85,409952354.206,-353223127.777,valid
13,1827,336,13,13,140.538461538,25.8461538462,140.538461538,25.8461538462,2,3,57,3661432252.68,-1649221901.34,valid
7,387,88,7,7,55.2857142857,12.5714285714,55.2857142857,12.5714285714,0,3,69,734107676.307,-431792055.04,valid
16,1514,373,16,16,94.625,23.3125,94.625,23.3125,0,5,42,2801198447.44,-1830433164.43,valid
18,752,124,18,18,41.7777777778,6.88888888889,41.7777777778,6.88888888889,0,6,117,1541735551.08,-607942132.136,valid
2,3588,46,2,2,1794.0,23.0,1794.0,23.0,1,2,77,8691884432.9,-216401787.517,valid
5,648,20,5,5,129.6,4.0,129.6,4.0,0,3,41,1542254759.5,-97749460.6486,valid
4,857,66,4,4,214.25,16.5,214.25,16.5,1,4,77,1941090137.04,-321870853.639,valid
6,532,159,6,6,88.6666666667,26.5,88.6666666667,26.5,0,3,34,915651038.04,-780300826.384,valid
6,1305,741,6,6,217.5,123.5,217.5,123.5,1,3,76,1384456862.13,-3637353393.24,valid
19,1863,396,19,19,98.0526315789,20.8421052632,98.0526315789,20.8421052632,0,4,87,3601475989.32,-1942284378.4,valid
1,347,2,1,1,347.0,2.0,347.0,2.0,0,1,6,846933650.392,-9228984.41968,valid
1,677,2,1,1,677.0,2.0,677.0,2.0,0,1,6,1657044098.59,-8664123.74051,valid
3,191,20,3,3,63.6666666667,6.66666666667,63.6666666667,6.66666666667,0,2,48,419934597.621,-98106777.5192,valid
28,9200,4045,28,28,328.571428571,144.464285714,328.571428571,144.464285714,2,6,113,12654259044.1,-19851056238.1,valid
1,163,2,1,1,163.0,2.0,163.0,2.0,0,1,12,395382040.971,-9693910.20815,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,12,287327321.699,-9729232.12074,valid
3,307,18,3,3,102.333333333,6.0,102.333333333,6.0,0,2,40,709745112.251,-88203589.3363,valid
4,389,20,4,4,97.25,5.0,97.25,5.0,0,3,33,906209048.613,-97980828.0927,valid
23,1497,330,23,23,65.0869565217,14.347826087,65.0869565217,14.347826087,0,3,78,2865915956.59,-1620245055.84,valid
24,2972,244,24,24,123.833333333,10.1666666667,123.833333333,10.1666666667,0,4,49,6700376297.73,-1197385110.26,valid
23,2376,608,23,23,103.304347826,26.4347826087,103.304347826,26.4347826087,0,5,83,4340478786.77,-2982666940.65,valid
8,2409,142,8,8,301.125,17.75,301.125,17.75,0,3,18,5568435459.05,-696933231.453,valid
10,1258,134,10,10,125.8,13.4,125.8,13.4,1,4,54,2759503383.46,-656474782.296,valid
6,909,28,6,6,151.5,4.66666666667,151.5,4.66666666667,0,2,26,2162922833.95,-136169400.962,valid
3,488,8,3,3,162.666666667,2.66666666667,162.666666667,2.66666666667,0,2,3,1178793338.78,-38922700.2005,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,6900,2234,6,6,1150.0,372.333333333,1150.0,372.333333333,1,2,65,11453646337.2,-10959430670.0,valid
2,219,6,2,2,109.5,3.0,109.5,3.0,0,2,41,523099263.165,-29316797.2848,valid
16,1739,234,16,16,108.6875,14.625,108.6875,14.625,3,5,36,3695404743.48,-1147352722.63,valid
7,1382,688,7,7,197.428571429,98.2857142857,197.428571429,98.2857142857,1,3,42,1704478897.11,-3379135144.19,valid
4,997,44,4,4,249.25,11.0,249.25,11.0,0,2,13,2340399779.51,-215380292.642,valid
73,7797,2821,73,73,106.808219178,38.6438356164,106.808219178,38.6438356164,12,7,105,12218481561.3,-13849520046.7,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,842,90,3,3,280.666666667,30.0,280.666666667,30.0,0,3,77,1845341773.64,-439758342.577,valid
5,698,60,5,5,139.6,12.0,139.6,12.0,0,3,40,1567080776.77,-294406970.613,valid
5,519,228,5,5,103.8,45.6,103.8,45.6,0,3,54,714478941.367,-1119227377.21,valid
8,801,184,8,8,100.125,23.0,100.125,23.0,1,3,16,1515253889.44,-903293821.825,valid
22,1240,392,22,22,56.3636363636,17.8181818182,56.3636363636,17.8181818182,3,5,100,2081823784.45,-1923338521.58,valid
5,595,156,5,5,119.0,31.2,119.0,31.2,1,4,77,1077258240.58,-764593399.589,valid
1,167,2,1,1,167.0,2.0,167.0,2.0,0,1,8,405208448.614,-9694029.2917,valid
9,365,98,9,9,40.5555555556,10.8888888889,40.5555555556,10.8888888889,2,3,47,655419275.915,-480797976.162,valid
28,1911,903,28,28,68.25,32.25,68.25,32.25,3,6,88,2474488180.66,-4431915737.31,valid
4,2076,64,4,4,519.0,16.0,519.0,16.0,1,3,77,4937343870.54,-308813905.829,valid
3,2208,56,3,3,736.0,18.6666666667,736.0,18.6666666667,1,3,77,5280893071.22,-269166174.173,valid
6,3397,1726,6,6,566.166666667,287.666666667,566.166666667,287.666666667,1,2,64,4101641665.22,-8470794436.13,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,1,0.0,-98213175.7532,valid
10,161,104,10,10,16.1,10.4,16.1,10.4,0,3,45,139976979.864,-510670279.603,valid
6,309,34,6,6,51.5,5.66666666667,51.5,5.66666666667,0,3,70,675360978.339,-166799220.203,valid
7,739,22,7,7,105.571428571,3.14285714286,105.571428571,3.14285714286,1,2,48,1760418266.9,-107092106.208,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,290,98,4,4,72.5,24.5,72.5,24.5,0,2,65,471297310.17,-480861019.687,valid
2,1113,46,2,2,556.5,23.0,556.5,23.0,1,2,77,2618362934.96,-222945106.178,valid
3,303,14,3,3,101.0,4.66666666667,101.0,4.66666666667,0,2,44,709498749.601,-68307008.9347,valid
2,443,46,2,2,221.5,23.0,221.5,23.0,1,2,77,974217721.375,-224716428.806,valid
31,5204,919,31,31,167.870967742,29.6451612903,167.870967742,29.6451612903,6,6,62,10519248466.1,-4505193659.46,valid
6,595,61,6,6,99.1666666667,10.1666666667,99.1666666667,10.1666666667,0,3,33,1311421423.3,-299259590.154,valid
1,171,2,1,1,171.0,2.0,171.0,2.0,0,1,8,415031683.732,-9690897.02925,valid
2,183,6,2,2,91.5,3.0,91.5,3.0,0,2,41,434673571.985,-29328100.3217,valid
5,303,26,5,5,60.6,5.2,60.6,5.2,0,4,50,680004504.786,-127209549.517,valid
39,10723,4559,39,39,274.948717949,116.897435897,274.948717949,116.897435897,0,5,95,15132526971.0,-22374815994.2,valid
16,1478,246,16,16,92.375,15.375,92.375,15.375,3,3,61,3025100650.21,-1206647641.32,valid
10,327,62,10,10,32.7,6.2,32.7,6.2,0,5,103,650565917.375,-304021128.353,valid
6,1294,158,6,6,215.666666667,26.3333333333,215.666666667,26.3333333333,0,3,56,2789773008.9,-775181497.83,valid
3,411,86,3,3,137.0,28.6666666667,137.0,28.6666666667,0,3,77,797508695.104,-421252894.029,valid
22,2079,446,22,22,94.5,20.2727272727,94.5,20.2727272727,2,6,97,4010085939.62,-2188973238.82,valid
4,1263,43,4,4,315.75,10.75,315.75,10.75,0,3,20,2996686767.97,-210887255.212,valid
5,289,32,5,5,57.8,6.4,57.8,6.4,0,3,71,631014073.849,-156841691.182,valid
5,295,16,5,5,59.0,3.2,59.0,3.2,0,3,42,685219557.402,-78428327.8789,valid
6,670,107,6,6,111.666666667,17.8333333333,111.666666667,17.8333333333,1,4,77,1381570506.61,-523732212.929,valid
4,452,18,4,4,113.0,4.5,113.0,4.5,0,2,3,1065854857.5,-88107722.4531,valid
27,2434,658,27,27,90.1481481481,24.3703703704,90.1481481481,24.3703703704,0,4,99,4360058641.96,-3228485782.73,valid
